"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4050207 - UBS V NOVA CURUCA","11","7","8","15","4","7","15","13","8","14","19","7","11","20","8","14","12","18","21","12","19","8","15","17","8","21","9","10","9","13","2","5","14","7","10","12"
"4050215 - UBS V SANTANA","20","21","14","12","8","14","10","22","20","12","14","12","24","19","21","16","21","25","28","19","17","20","22","25","25","22","24","32","21","21","18","25","16","24","28","18"
"4050223 - UBS PQ DO LAGO","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","1","1","0","0","0","0","0","1"
"4050312 - AE SAO CARLOS","7","1","2","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0"
"4050347 - UBS CARLOS GENTILE DE MELO","0","0","1","0","0","0","0","0","1","0","1","0","2","0","3","2","2","6","5","3","1","4","7","6","15","18","13","21","13","14","23","17","15","0","0","0"
"4050398 - UBS PASTORAL","0","1","1","1","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"4050401 - UBS REUNIDAS I","5","10","1","9","4","7","8","10","5","2","5","5","9","11","6","7","4","3","6","6","14","12","10","4","6","4","6","7","7","7","5","7","1","5","8","7"
"5079454 - UBS JARDIM CELESTE","0","0","0","3","2","2","1","1","2","3","2","0","5","3","4","3","4","0","4","2","5","3","5","4","1","2","3","4","3","4","1","2","2","0","0","0"
"5120780 - UBS J LOURDES","4","1","0","4","1","3","9","6","2","7","4","2","6","7","5","9","4","9","6","5","5","17","9","3","7","6","2","14","12","9","0","0","0","16","11","14"
"5313902 - UBS BRASILIA M BOI MIRIM","9","4","2","2","5","4","1","6","4","7","9","7","10","3","4","11","8","7","6","12","3","9","11","9","3","13","7","9","7","13","13","3","12","0","0","0"
"5479517 - UBS V CARIOCA","2","0","1","3","1","1","3","2","0","0","4","1","1","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5620341 - UBS J MAGDALENA","1","1","1","0","2","0","0","1","1","0","0","1","0","2","1","0","0","0","0","0","2","0","0","0","0","1","1","1","0","0","0","2","0","0","1","0"
"5621267 - UBS J FLOR DE MAIO","1","1","1","0","0","2","0","0","0","2","1","0","2","0","0","0","3","0","0","3","2","0","1","1","1","1","1","1","1","1","0","1","1","1","3","0"
"5695813 - UBS J MARACA","2","0","1","0","1","0","0","2","0","0","1","1","0","0","1","0","0","0","0","1","0","1","0","0","1","0","2","1","1","0","0","0","0","0","0","1"
"5731143 - AMA UBS INTEGRADA V IMPERIO","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5743583 - UBS CIDADE IPAVA","1","1","2","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","0","2","1","2","0","0","1","1","0","0","1","1","0","2","0","1","0"
"5975220 - UBS SE","1","1","0","0","0","0","1","1","3","1","1","0","3","2","0","0","3","4","0","2","2","1","2","1","0","0","4","2","1","3","0","1","0","0","0","0"
"6018912 - UBS JARDIM EMBURA","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","2","0","0","0"
"6018939 - UBS COLONIA","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"6039111 - UBS JARDIM HELGA","1","1","0","1","1","1","0","2","1","0","3","0","0","1","2","0","1","0","1","0","4","0","0","1","0","2","2","2","0","0","0","2","0","4","1","0"
"6048633 - UBS BORACEA","0","0","0","0","0","0","1","1","1","0","0","0","2","0","0","0","3","0","0","0","0","0","0","1","0","1","1","0","0","1","0","1","1","0","0","0"
"6090591 - UBS CHACARA SANTO AMARO","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"6090621 - UBS REPUBLICA FERNANDA SANTE LIMEIRA","1","2","4","0","0","0","1","3","2","1","0","3","0","2","2","0","1","2","0","2","0","0","0","2","1","0","1","0","1","1","0","0","2","0","0","0"
"6135978 - AMA PRES JUSCELINO KUBITSCHEK","0","0","0","0","0","0","0","2","0","0","1","1","2","0","2","0","0","1","2","2","0","2","0","0","1","0","3","0","1","3","0","4","5","0","1","3"
"6165516 - UBS VILA CAMPESTRE","0","1","1","1","0","4","3","0","1","1","1","1","2","4","0","4","2","0","5","2","4","2","4","3","3","3","1","3","1","2","0","0","0","4","5","1"
"6194990 - AMA UBS INTEGRADA CHACARA CRUZEIRO DO SUL ZELIA L M DORO","0","1","1","1","1","0","3","1","0","1","1","0","2","1","1","3","2","2","3","3","2","1","3","5","2","4","4","5","2","2","1","2","1","1","3","3"
"6195008 - UBS J MACEDONIA","0","1","3","2","1","0","1","2","1","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","2","0","1","2","0","0"
"6269567 - UBS ATUALPA GIRAO RABELO","0","2","2","0","0","0","1","0","5","0","1","3","12","7","4","4","9","9","0","0","0","5","7","12","7","5","11","14","4","7","10","10","8","4","11","6"
"6280188 - UBS CHACARA DO SOL","1","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6283616 - AMA UBS INTEGRADA PARQUE PAULISTANO","0","3","2","0","2","1","0","0","3","1","0","1","3","1","0","0","2","0","0","0","0","1","0","2","1","2","3","0","1","1","1","3","3","0","1","2"
"6329527 - UBS JARDIM DAS PALMAS","3","4","1","1","4","3","2","4","3","3","2","4","1","1","7","1","1","4","0","2","4","1","1","2","0","0","2","0","1","2","2","0","0","2","0","1"
"6332420 - UBS BARRAGEM","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"6332447 - UBS JARDIM SANTA FE","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","1","0","1","0","0","1","0","1","0","0"
"6332463 - UBS JARDIM SILVEIRA","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6332471 - UBS MARSILAC","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6332498 - UBS NOVA AMERICA","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","0","0","1"
"6332501 - UBS VILA MARCELO","2","0","0","0","1","1","0","2","0","1","0","2","0","0","1","0","0","0","0","0","0","1","2","0","0","0","1","0","0","2","1","0","0","0","0","0"
"6332528 - UBS VILA ROSCHEL","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6365817 - UBS J ELEDY","1","0","0","1","2","0","0","1","0","0","0","3","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","2","0","0","2","0","0","2","1"
"6377742 - UBS VILA CAIUBA","1","2","0","1","0","0","1","2","3","2","3","0","1","1","2","0","3","2","2","1","3","0","1","4","4","9","3","5","7","7","0","0","0","4","6","9"
"6380417 - UBS J VALQUIRIA","0","1","1","0","0","1","1","1","3","0","2","0","2","2","3","0","0","0","4","0","0","4","0","2","1","1","0","2","2","1","2","2","1","1","3","1"
"6408168 - AMA UBS INTEGRADA AGUIA DE HAIA","0","0","2","2","2","2","1","1","4","0","1","1","1","3","0","2","1","1","1","0","1","1","3","4","2","3","2","0","0","3","0","0","2","0","0","0"
"6564410 - UBS PARAISOPOLIS III","11","5","8","10","2","3","1","10","6","0","6","5","3","2","13","0","0","0","0","0","0","0","0","0","7","8","4","0","0","0","13","8","5","0","0","0"
"6592899 - AMA UBS INTEGRADA VILA SILVIA","1","1","1","0","1","0","1","1","1","0","1","1","0","1","1","0","0","4","1","0","2","1","1","1","0","1","1","0","2","3","0","0","0","1","1","2"
"6683991 - UBS JARDIM SELMA CIDADE ADEMAR","0","0","1","1","0","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","1","0","1"
"6822991 - UBS J NOVO HORIZONTE","9","2","6","6","5","1","2","6","1","1","11","5","5","2","8","0","0","0","5","3","1","2","2","2","3","7","5","3","3","4","5","0","5","0","3","4"
"6873286 - UBS JARDIM LAPENNA","4","11","7","1","3","13","0","5","11","1","5","2","2","1","4","0","0","0","0","0","0","2","5","3","1","1","2","2","2","0","0","0","2","0","2","1"
"6879810 - UBS NOVA ESPERANCA PAULISTANO II","5","3","6","1","3","8","3","8","6","3","3","2","19","11","4","13","9","8","10","17","9","8","10","9","2","2","3","11","7","7","5","7","6","9","7","7"
"6974511 - UBS VILA DIONISIA II","4","22","22","9","8","13","5","7","21","5","8","10","4","7","1","6","7","10","3","6","4","7","6","5","12","7","9","11","6","7","10","6","3","9","15","7"
"6998186 - UBS VILA NATAL","16","13","7","8","8","13","11","21","14","13","7","12","19","16","15","13","6","12","26","22","19","29","22","17","14","20","13","28","33","22","15","15","26","15","14","21"
"7097778 - UBS JARDIM RINCAO","2","0","0","0","1","2","1","2","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0"
"7128940 - UBS INTEGRAL JARDIM MIRIAM II","0","1","5","1","0","3","0","3","2","0","1","0","0","0","1","1","0","1","1","1","0","0","1","2","1","0","0","0","1","0","0","0","0","0","1","0"
"7136617 - UBS VILA CANAA","0","2","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0","0","0","2","1","0"
"7270941 - UBS JARDIM MARINGA VILA TALARICO","0","2","1","0","0","3","1","0","1","0","4","0","8","7","1","0","0","0","3","5","3","5","6","3","5","7","4","4","5","6","0","0","0","10","4","3"
"7302541 - UBS JARDIM EDITE GERONCIO HENRIQUE NETO","0","0","2","0","1","1","4","0","2","0","0","0","0","0","0","5","2","2","0","0","0","5","3","2","3","9","4","5","5","1","2","2","7","5","0","3"
"7357761 - UBS JD NOVO PANTANAL PEDREIRA","1","0","0","1","0","2","0","2","0","1","0","0","2","0","1","0","1","1","1","2","0","0","0","2","0","1","1","0","0","1","0","0","2","0","0","0"
"7407629 - UBS JARDIM JULIETA","0","0","2","0","1","1","0","2","1","0","0","1","1","0","1","1","0","0","0","0","0","0","1","2","0","1","0","0","1","2","0","1","0","0","2","0"
"7672578 - UBS SAO REMO","6","2","6","0","5","5","1","4","3","0","1","3","0","0","4","0","1","2","0","0","0","0","0","1","0","2","0","1","0","0","1","0","2","0","0","0"
"7711980 - HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7884192 - UBS CANTINHO DO CEU","2","1","2","0","7","0","0","2","4","1","1","8","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","1","0","1","0","0","0"
"9059369 - UBS JARDIM ORION GUANHEMBU","10","1","4","7","3","1","4","13","5","3","7","4","7","6","11","0","0","0","7","5","7","11","16","8","8","10","7","4","10","10","2","8","8","7","4","13"
"9072349 - UBS AUTODROMO DR FAUZER SIMAO ABRAO","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","3","0","0","0","0","2","2","1","0","2","0","1"
"9129855 - UBS SHANGRILA ELLUS","5","1","2","3","1","1","0","8","0","1","3","2","3","3","5","1","0","2","1","3","4","3","3","3","2","4","7","3","3","1","0","2","0","1","0","1"
"9186492 - UBS JARDIM COLOMBO","3","6","6","5","5","10","3","2","8","5","3","6","2","2","2","1","5","4","3","2","1","3","1","1","2","2","0","5","2","2","5","8","1","4","6","6"
"9188177 - UBS HELIOPOLIS","3","0","3","2","2","1","4","1","0","6","0","1","4","3","2","5","5","0","3","6","6","1","6","3","3","3","6","3","3","6","2","5","6","2","3","3"
"9339833 - UBS JOVA RURAL","0","2","0","0","2","2","0","0","1","0","0","1","0","2","0","2","0","1","0","0","0","0","2","0","1","3","1","2","1","2","1","0","2","0","3","1"
"9343121 - UBS INTERATIVA","0","3","2","0","0","1","1","0","3","0","0","0","1","1","0","0","1","0","0","0","0","0","2","1","6","9","10","13","6","11","5","7","12","8","15","4"
"9343148 - UBS PARQUE NACOES UNIDAS SEM TERRA","0","1","1","1","0","1","1","2","0","0","0","0","0","0","0","1","0","0","0","1","0","1","2","1","0","1","0","3","1","3","2","0","1","0","0","0"
"9423206 - UBS PRO MORAR","2","1","2","4","0","2","5","4","0","1","4","0","1","3","2","1","3","6","0","2","3","1","1","5","3","1","0","1","2","0","0","0","0","0","0","0"
"9459065 - UBS TRES PONTES","14","14","12","7","6","11","9","14","12","9","11","5","7","9","12","5","8","11","11","8","9","4","6","5","5","8","14","5","7","8","1","6","10","6","3","4"
"9460551 - UBS URSI CONJUNTO AE CARVALHO","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","2","0","1","0","1","0","0","0","0","0","0","3","0","0","0","1","2","0"
"9488413 - UBS ENCOSTA NORTE LUIZ JOSE SANTOS","1","2","0","0","0","0","0","0","1","0","2","0","0","0","1","1","3","1","0","0","0","1","5","0","2","1","4","1","0","4","1","1","1","0","2","0"
"9618694 - UBS NASCER DO SOL","3","1","0","0","0","0","1","3","3","1","0","1","1","1","1","0","1","0","1","2","0","0","2","1","0","0","1","0","1","2","0","2","0","0","0","0"
"9624988 - UBS VILA EMA","0","2","0","0","0","2","1","1","2","1","0","0","2","3","0","1","0","1","0","1","2","2","2","0","0","2","0","3","0","2","0","0","0","1","2","1"
"9632387 - UBS JARDIM SAO CARLOS","8","20","3","9","8","11","11","6","22","11","10","10","12","10","7","5","13","9","7","13","10","9","6","18","11","9","9","14","10","6","12","12","8","13","13","17"
"9788409 - UBS ANCHIETA","4","6","2","2","3","2","1","3","4","2","2","5","0","1","3","0","0","0","2","0","1","0","0","4","0","0","2","1","0","1","2","1","0","1","2","0"
"9794751 - UBS JARDIM LUCELIA","0","1","1","2","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","0","2","0"
