"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4050010 - UBS GUAIANASES II","37","40","35","32","32","24","31","34","39","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0","2","1","2","2","0","4","1","3","0","0","0"
"4050029 - UBS V REGINA","33","42","28","14","13","8","25","15","19","0","0","1","0","0","1","1","0","0","1","0","1","0","1","0","1","1","2","0","1","1","0","0","1","0","0","0"
"4050037 - UBS JARDIM COLORADO DR JOSE PIRES","26","24","21","23","19","15","28","25","16","0","2","1","1","1","0","0","2","2","1","1","3","0","2","1","1","2","3","3","0","1","1","1","1","0","2","0"
"4050045 - UBS J SOARES","54","61","61","54","36","57","51","43","53","19","6","4","15","14","6","12","15","7","7","7","9","8","14","16","16","11","15","21","9","17","6","12","14","0","0","0"
"4050053 - UBS CHACARA SANTANA","17","27","28","16","19","23","24","20","36","11","9","12","18","8","8","10","7","10","11","8","9","5","12","3","8","8","11","5","8","12","8","6","7","1","2","9"
"4050061 - UBS RIO CLARO","40","36","38","21","27","22","37","36","41","0","2","1","0","1","4","1","0","1","0","2","1","0","1","0","3","1","2","0","0","0","1","1","0","0","1","1"
"4050088 - AMA UBS INTEGRADA JD BRASILIA","32","44","35","23","31","27","26","22","27","0","0","2","0","1","0","0","0","1","2","1","0","2","0","0","3","1","0","1","0","1","1","1","1","0","0","0"
"4050118 - UBS JARDIM THOMAS","29","27","25","22","14","18","15","28","31","1","0","1","0","0","1","0","0","0","1","0","1","1","1","1","4","2","2","2","1","1","3","0","1","1","0","1"
"4050126 - UBS V RAMOS DR LUIS AUGUSTO DE CAMPOS","46","48","46","31","21","34","36","44","47","0","0","0","3","0","2","3","5","2","5","2","0","3","3","4","4","4","3","5","3","5","7","4","3","0","0","0"
"4050134 - UBS J N SRA DO CARMO","27","29","28","27","23","24","22","38","23","1","1","0","0","1","0","0","0","1","0","0","0","2","1","3","2","1","1","0","4","0","2","1","1","0","0","0"
"4050142 - AMA UBS INTEGRADA JOSE BONIFACIO III DRA LUCY MAYUMI UDAKIRI","36","32","46","32","29","22","32","31","27","0","0","0","0","0","0","0","2","0","0","0","2","2","0","2","0","0","1","3","1","0","1","1","1","0","0","0"
"4050150 - UBS PARELHEIROS","29","55","37","28","27","10","36","20","45","0","1","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","1","1","0","1","0","0","1","0","1","1"
"4050177 - AMA UBS INTEGRADA CASTRO ALVES","36","39","37","20","31","25","28","27","31","0","2","2","2","1","0","1","0","1","0","1","1","3","0","1","1","5","2","0","5","4","0","1","4","1","1","0"
"4050185 - AMA UBS JARDIM ALFREDO","24","33","37","20","20","16","28","19","31","1","0","0","0","0","0","0","1","0","1","0","2","15","15","10","17","15","4","8","7","7","2","5","5","2","3","1"
"4050207 - UBS V NOVA CURUCA","26","49","31","29","22","33","29","28","30","3","3","4","6","3","5","3","12","7","9","4","4","7","3","7","6","13","5","4","9","7","6","4","8","0","0","0"
"4050215 - UBS V SANTANA","57","64","42","47","33","47","44","44","45","10","7","5","4","4","4","10","10","11","4","5","6","6","7","11","12","10","18","22","16","14","16","10","16","0","0","0"
"4050223 - UBS PQ DO LAGO","21","18","26","7","12","12","12","15","5","0","0","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0"
"4050312 - AE SAO CARLOS","27","30","34","20","19","25","27","17","23","1","0","0","0","2","3","0","1","0","0","0","0","0","0","3","1","0","2","0","1","0","0","1","0","0","0","0"
"4050347 - UBS CARLOS GENTILE DE MELO","40","42","36","33","25","28","36","29","29","1","0","0","0","0","0","0","1","0","0","1","2","1","0","0","0","0","2","2","0","1","0","0","0","0","1","3"
"4050398 - UBS PASTORAL","11","10","8","10","9","7","12","5","12","1","0","0","1","1","2","0","0","0","1","1","0","2","0","1","0","1","1","0","2","2","1","0","3","2","0","1"
"4050401 - UBS REUNIDAS I","22","40","19","21","24","19","22","12","18","8","4","3","9","9","5","13","6","4","7","8","10","4","15","7","7","9","13","5","10","13","7","3","5","5","4","10"
"5079454 - UBS JARDIM CELESTE","23","31","26","13","13","24","11","15","25","0","1","0","0","1","0","1","0","0","0","0","1","1","1","1","3","5","4","5","2","3","1","1","0","2","3","1"
"5120780 - UBS J LOURDES","21","32","15","9","15","13","15","20","24","0","0","2","0","1","1","1","1","0","1","2","0","0","1","1","0","0","1","0","0","0","0","2","0","1","1","1"
"5313902 - UBS BRASILIA M BOI MIRIM","32","28","27","21","23","28","23","24","24","1","0","0","0","2","1","0","1","3","0","0","0","0","3","5","8","6","12","7","6","7","2","4","4","5","4","7"
"5357861 - UBS ALDEIA JARAGUA KWARAY DJEKUPE","2","0","4","3","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5479517 - UBS V CARIOCA","11","10","13","12","4","5","9","13","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","1"
"5620341 - UBS J MAGDALENA","30","28","30","30","20","21","20","26","29","0","1","3","0","1","2","0","0","1","1","0","2","0","0","0","0","1","1","0","0","1","0","0","1","0","0","3"
"5621267 - UBS J FLOR DE MAIO","27","36","24","26","24","21","40","31","25","0","1","1","0","2","3","0","0","0","0","1","2","0","1","0","2","1","0","0","0","1","0","0","0","1","0","1"
"5695813 - UBS J MARACA","23","41","52","19","17","25","25","27","32","1","0","1","0","1","0","0","0","0","0","0","1","1","0","2","0","2","1","0","1","1","0","0","0","0","0","1"
"5731143 - AMA UBS INTEGRADA V IMPERIO","16","14","17","8","12","11","14","15","10","1","1","0","0","1","0","0","2","2","0","0","1","0","0","1","0","1","0","2","0","0","0","0","0","0","0","1"
"5743583 - UBS CIDADE IPAVA","37","48","52","40","32","26","29","37","50","0","0","0","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1"
"5882281 - AMA UBS INTEGRADA JARDIM ELISA MARIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0"
"5975220 - UBS SE","60","59","57","43","40","42","53","46","48","0","0","2","1","2","0","1","1","2","0","0","3","3","1","0","0","1","0","1","5","3","1","1","5","1","2","5"
"6018912 - UBS JARDIM EMBURA","11","11","11","2","6","4","10","9","10","0","0","1","0","1","0","0","1","0","0","0","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","2"
"6018939 - UBS COLONIA","2","6","3","2","6","9","8","5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"6039111 - UBS JARDIM HELGA","16","23","14","16","8","7","24","10","19","0","0","1","0","0","1","1","0","2","1","2","1","0","0","1","0","1","1","0","0","0","0","0","1","0","0","1"
"6048633 - UBS BORACEA","18","28","15","15","16","21","27","20","9","1","1","0","0","0","0","0","0","2","2","0","1","0","2","0","0","1","0","0","2","1","0","0","2","1","1","4"
"6090591 - UBS CHACARA SANTO AMARO","2","6","7","1","2","1","5","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6090621 - UBS REPUBLICA FERNANDA SANTE LIMEIRA","26","43","42","21","16","34","30","25","31","2","1","0","1","2","3","6","1","0","1","2","0","0","0","0","1","2","3","2","1","2","2","2","1","0","1","1"
"6135978 - AMA PRES JUSCELINO KUBITSCHEK","8","13","8","3","8","8","4","2","4","0","2","0","1","2","1","1","0","0","2","3","1","0","2","2","0","1","1","3","0","1","1","0","4","0","0","0"
"6165516 - UBS VILA CAMPESTRE","15","34","26","22","18","18","18","16","28","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","3","1","0","0","1","0","0","3","0"
"6194990 - AMA UBS INTEGRADA CHACARA CRUZEIRO DO SUL ZELIA L M DORO","33","26","36","22","19","28","26","28","22","0","1","2","0","1","1","1","1","0","0","0","0","0","1","1","0","1","1","1","0","1","2","1","1","1","0","0"
"6195008 - UBS J MACEDONIA","17","24","39","15","13","30","34","19","18","1","0","3","0","2","2","1","3","1","2","3","4","1","1","2","2","1","1","0","0","2","0","1","0","0","0","0"
"6269567 - UBS ATUALPA GIRAO RABELO","23","39","32","26","18","13","29","24","23","2","1","0","1","2","1","0","2","2","1","1","1","1","1","3","2","1","1","2","1","0","1","1","4","0","0","0"
"6280188 - UBS CHACARA DO SOL","3","1","10","2","2","7","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6283616 - AMA UBS INTEGRADA PARQUE PAULISTANO","50","49","43","26","26","28","33","46","45","1","1","1","0","2","1","0","0","3","3","0","1","0","0","1","0","5","0","0","1","2","0","3","3","0","1","2"
"6329527 - UBS JARDIM DAS PALMAS","33","44","43","28","26","31","29","36","40","0","0","2","0","2","1","1","0","0","2","1","2","1","1","1","2","3","0","3","2","2","5","1","2","2","3","2"
"6332420 - UBS BARRAGEM","10","10","10","10","7","8","8","11","7","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6332439 - UBS JARDIM DAS FONTES","10","7","10","5","4","5","8","8","5","0","1","0","2","0","0","0","1","2","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
"6332447 - UBS JARDIM SANTA FE","7","13","16","14","11","11","15","7","16","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"6332463 - UBS JARDIM SILVEIRA","9","6","3","1","6","0","7","5","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6332471 - UBS MARSILAC","3","4","4","1","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6332498 - UBS NOVA AMERICA","4","4","7","4","6","5","6","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6332501 - UBS VILA MARCELO","19","12","4","8","4","5","3","11","10","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0"
"6332528 - UBS VILA ROSCHEL","5","9","8","9","4","3","5","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"6360890 - AMA ESPECIALIDADES JARDIM ICARAI","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6365817 - UBS J ELEDY","30","23","32","24","19","18","34","29","17","0","2","3","0","1","1","0","0","3","0","2","1","1","0","0","0","0","3","0","0","0","0","0","0","3","0","0"
"6377742 - UBS VILA CAIUBA","21","34","28","26","17","20","31","14","33","1","0","2","0","0","0","2","2","1","1","1","0","0","2","2","1","1","0","0","0","4","0","2","2","1","0","0"
"6380417 - UBS J VALQUIRIA","42","31","33","26","24","37","33","40","32","1","3","1","0","1","2","2","1","1","4","2","0","2","2","1","1","1","2","2","3","1","1","2","0","2","0","2"
"6408168 - AMA UBS INTEGRADA AGUIA DE HAIA","32","31","36","21","18","18","20","28","25","1","0","1","2","1","3","1","2","0","1","0","3","1","0","2","0","1","0","1","1","0","0","0","2","0","0","0"
"6564410 - UBS PARAISOPOLIS III","36","45","41","17","25","42","43","36","37","0","2","0","0","1","3","0","2","2","0","0","2","1","1","0","2","1","1","1","4","0","4","6","3","5","2","4"
"6592899 - AMA UBS INTEGRADA VILA SILVIA","31","31","35","27","18","29","33","29","22","1","1","0","0","1","0","2","4","0","0","0","1","1","1","2","0","1","1","1","1","2","1","0","1","0","0","3"
"6683991 - UBS JARDIM SELMA CIDADE ADEMAR","24","28","20","16","12","20","22","24","31","0","1","1","0","1","2","0","1","0","0","1","2","0","0","0","0","1","2","2","0","2","1","1","0","0","1","1"
"6822991 - UBS J NOVO HORIZONTE","22","20","29","17","12","20","19","22","13","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","3","8","4","9","6","5","14","3","6"
"6873286 - UBS JARDIM LAPENNA","25","13","22","13","17","13","13","14","13","16","16","15","12","14","13","5","11","12","12","11","9","6","7","10","12","7","8","15","11","9","12","10","5","3","15","8"
"6879810 - UBS NOVA ESPERANCA PAULISTANO II","19","29","14","20","14","15","23","16","25","0","0","1","2","0","1","4","0","0","5","4","1","5","7","1","6","6","1","9","2","8","4","3","7","2","9","2"
"6974511 - UBS VILA DIONISIA II","23","29","23","20","23","15","23","18","32","3","0","1","5","3","0","12","4","1","14","11","5","14","20","7","16","14","11","24","14","20","18","16","17","11","18","9"
"6998186 - UBS VILA NATAL","35","33","51","28","22","14","33","36","26","0","0","1","1","1","1","0","1","0","0","0","0","1","0","1","3","0","2","13","3","13","8","9","8","20","13","8"
"7097778 - UBS JARDIM RINCAO","17","20","35","16","16","20","31","21","22","0","0","0","0","0","0","0","0","1","1","0","1","2","1","2","0","2","1","0","2","0","0","0","0","1","1","4"
"7128940 - UBS INTEGRAL JARDIM MIRIAM II","40","36","42","33","25","31","41","31","41","1","1","0","0","0","1","0","1","1","1","0","0","0","0","3","1","2","0","0","0","0","1","1","1","0","6","0"
"7136617 - UBS VILA CANAA","14","20","21","14","14","10","17","15","23","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","2","1","1","0","1","1"
"7270941 - UBS JARDIM MARINGA VILA TALARICO","21","24","16","14","20","14","14","18","14","1","3","3","1","1","2","1","1","6","0","0","0","0","2","1","1","1","1","4","0","2","0","0","0","0","2","0"
"7302541 - UBS JARDIM EDITE GERONCIO HENRIQUE NETO","16","17","15","5","12","12","14","11","14","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","1","1","2","0","0","0","1","1","3"
"7357761 - UBS JD NOVO PANTANAL PEDREIRA","20","34","26","30","20","21","18","20","25","2","1","2","1","1","1","2","3","3","1","2","2","0","3","4","0","1","3","1","0","2","0","0","0","0","1","1"
"7407629 - UBS JARDIM JULIETA","13","26","27","7","12","10","21","17","14","0","0","0","1","0","0","0","1","1","0","1","0","0","1","2","1","0","2","2","0","1","0","0","0","3","0","0"
"7672578 - UBS SAO REMO","23","15","24","13","12","15","20","11","17","0","1","1","8","11","8","7","3","8","0","0","0","2","3","2","3","2","10","4","4","8","0","0","0","7","6","5"
"7711980 - HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0"
"7884192 - UBS CANTINHO DO CEU","41","21","23","24","30","28","24","36","27","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","1","5","1","4","4","4","5","9","4","4"
"7992890 - HOSPITAL DIA CAPELA DO SOCORRO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"9059369 - UBS JARDIM ORION GUANHEMBU","52","59","48","41","26","39","30","39","47","0","0","1","0","2","1","0","0","1","1","0","3","0","1","2","4","2","2","5","10","4","2","6","2","1","4","4"
"9072349 - UBS AUTODROMO DR FAUZER SIMAO ABRAO","19","30","30","15","15","18","22","18","22","0","0","2","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0"
"9129855 - UBS SHANGRILA ELLUS","16","13","15","16","10","8","13","12","14","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","3","2","1","0","2","1","3","1","2","2","2"
"9186492 - UBS JARDIM COLOMBO","19","33","26","30","24","15","23","8","25","0","1","0","7","3","4","6","5","4","5","3","1","1","4","5","4","6","5","10","5","8","0","0","0","4","8","6"
"9188177 - UBS HELIOPOLIS","18","19","12","19","12","12","12","15","7","0","3","1","1","0","0","1","1","3","0","0","0","0","1","1","2","0","1","1","1","1","0","0","0","1","0","1"
"9339833 - UBS JOVA RURAL","34","31","18","20","8","24","22","28","32","0","0","0","0","0","2","1","1","1","1","1","0","1","1","1","1","2","2","0","1","2","2","0","1","1","0","3"
"9343121 - UBS INTERATIVA","25","25","34","27","18","19","31","21","24","0","0","0","0","2","0","1","0","3","2","1","0","0","0","0","1","2","3","0","1","2","2","0","2","0","0","0"
"9343148 - UBS PARQUE NACOES UNIDAS SEM TERRA","27","32","34","15","17","19","18","20","28","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","2","4","1","2","1","2","1","2","0","2","2"
"9423206 - UBS PRO MORAR","20","31","23","17","13","12","18","14","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","2","0","0","2","0"
"9459065 - UBS TRES PONTES","28","28","32","17","26","24","24","23","23","17","10","17","17","11","15","10","21","15","10","14","12","6","11","16","13","13","9","11","10","16","10","9","9","6","9","10"
"9460551 - UBS URSI CONJUNTO AE CARVALHO","7","16","15","13","6","7","16","7","9","0","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0"
"9488413 - UBS ENCOSTA NORTE LUIZ JOSE SANTOS","48","56","50","40","37","34","38","31","40","1","0","2","1","0","0","0","1","0","1","2","2","3","2","2","0","1","3","1","3","1","1","3","3","0","0","0"
"9618694 - UBS NASCER DO SOL","38","34","33","18","21","26","36","31","23","0","1","1","0","0","2","0","0","3","0","0","2","2","1","0","0","0","0","1","3","1","0","2","0","1","0","1"
"9624988 - UBS VILA EMA","19","33","27","16","18","20","18","19","19","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","4","0","0","0","3","1"
"9632387 - UBS JARDIM SAO CARLOS","17","16","20","12","19","19","18","22","17","23","14","13","13","13","15","16","20","11","10","11","13","10","17","16","15","19","16","17","11","21","18","13","14","9","12","12"
"9788409 - UBS ANCHIETA","24","35","23","24","10","20","21","18","27","2","0","0","0","1","0","0","0","0","1","0","1","0","1","1","2","2","1","6","2","4","7","4","2","5","2","3"
"9794751 - UBS JARDIM LUCELIA","21","26","22","21","16","28","19","12","19","0","1","0","1","1","0","1","0","1","0","1","1","0","1","0","0","1","1","0","1","5","2","0","0","0","1","0"
